@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
758,'2023/12/21 03:10:32:806',43,-1.276839,1.744745,0.819294,0.189061,-1.915443,0.632064,3
759,'2023/12/21 03:10:32:840',43,-1.450963,2.136925,0.232752,0.269019,-1.936114,0.427044,3
760,'2023/12/21 03:10:32:873',43,-1.5202,2.352734,-0.093096,0.39614,-1.942848,0.173618,3
761,'2023/12/21 03:10:32:906',43,-0.934751,2.399826,-1.108836,0.539672,-1.867446,-0.103006,3
762,'2023/12/21 03:10:32:939',43,-0.425997,2.10721,-1.403209,0.64691,-1.779944,-0.331461,3
763,'2023/12/21 03:10:34:106',44,-0.850254,1.468946,0.776523,0.149048,-1.860497,0.905954,3
764,'2023/12/21 03:10:34:140',44,-1.128763,1.866145,0.326289,0.199746,-1.896917,0.684333,3
765,'2023/12/21 03:10:34:172',44,-1.261054,2.109079,-0.14526,0.264575,-1.91867,0.476574,3
766,'2023/12/21 03:10:34:206',44,-1.333358,2.049032,-0.599574,0.363618,-1.932673,0.239198,3
767,'2023/12/21 03:10:34:238',44,-1.015285,1.91121,-0.593755,0.466199,-1.900221,0.03918,3
768,'2023/12/21 03:10:34:272',44,-0.446914,1.773245,-1.118604,0.579801,-1.840061,-0.19735,3
769,'2023/12/21 03:10:34:306',44,-0.348759,1.409979,-1.199108,0.669406,-1.790105,-0.414464,3
770,'2023/12/21 03:10:35:472',45,-0.66916,1.627945,0.406785,0.251325,-1.620109,0.844347,3
771,'2023/12/21 03:10:35:506',45,-0.74455,1.803319,-0.002363,0.299938,-1.676582,0.632968,3
772,'2023/12/21 03:10:35:538',45,-0.998143,1.892596,-0.353547,0.345812,-1.734528,0.451127,3
773,'2023/12/21 03:10:35:572',45,-0.999316,1.7492,-0.600616,0.419324,-1.765277,0.234415,3
774,'2023/12/21 03:10:35:606',45,-0.691651,1.684911,-0.897756,0.500482,-1.798423,0.029787,3
775,'2023/12/21 03:10:35:638',45,-0.674676,1.43825,-1.02014,0.566448,-1.830092,-0.130835,3
776,'2023/12/21 03:10:36:873',46,-0.674154,1.256292,1.007566,0.12661,-1.735685,1.250905,3
777,'2023/12/21 03:10:36:907',46,-0.853477,1.438007,0.925688,0.149316,-1.76532,1.075902,3
778,'2023/12/21 03:10:36:939',46,-0.930685,1.791413,0.667216,0.1868,-1.7965,0.899991,3
779,'2023/12/21 03:10:36:973',46,-1.364038,2.01188,0.130624,0.250011,-1.841832,0.670732,3
780,'2023/12/21 03:10:37:006',46,-1.26668,2.102839,-0.270088,0.346064,-1.871637,0.431424,3
781,'2023/12/21 03:10:37:039',46,-1.106625,2.130634,-0.564911,0.440436,-1.871575,0.219365,3
782,'2023/12/21 03:10:38:273',47,-0.737638,1.360256,1.141547,0.071193,-1.687916,1.083499,3
783,'2023/12/21 03:10:38:305',47,-1.031779,1.774352,0.931774,0.09519,-1.744871,0.889197,3
784,'2023/12/21 03:10:38:339',47,-1.362,2.046898,0.444693,0.146604,-1.811172,0.660951,3
785,'2023/12/21 03:10:38:372',47,-1.476223,2.239955,-0.095399,0.221482,-1.86048,0.45439,3
786,'2023/12/21 03:10:38:407',47,-1.162753,2.339334,-0.647095,0.33832,-1.899469,0.213449,3
787,'2023/12/21 03:10:38:439',47,-0.813645,2.217714,-1.106887,0.464731,-1.923798,-0.022881,3
788,'2023/12/21 03:10:39:707',48,-0.938566,1.218844,-0.390298,0.263035,-1.930627,0.478299,3
789,'2023/12/21 03:10:39:739',48,-0.944664,1.23297,-0.37437,0.333106,-1.967846,0.315183,3
790,'2023/12/21 03:10:39:772',48,-0.906215,1.269567,-0.408126,0.422748,-1.982465,0.145779,3
791,'2023/12/21 03:10:39:807',48,-0.963575,1.258315,-0.319924,0.514757,-1.967008,-0.003213,3
792,'2023/12/21 03:10:39:839',48,-0.388171,1.399157,-0.828977,0.637802,-1.915273,-0.199491,3
793,'2023/12/21 03:10:39:872',48,-0.231148,1.267681,-0.884501,0.747332,-1.856342,-0.394958,3
794,'2023/12/21 03:10:41:106',49,-1.118572,1.565666,0.878774,0.142873,-1.916098,0.848607,3
795,'2023/12/21 03:10:41:138',49,-1.359041,1.917809,0.672543,0.200258,-1.96127,0.656979,3
796,'2023/12/21 03:10:41:173',49,-1.674969,2.324896,0.509486,0.310866,-2.00411,0.403014,3
797,'2023/12/21 03:10:41:207',49,-1.437686,2.784655,-0.405753,0.441498,-2.002338,0.152039,3
798,'2023/12/21 03:10:41:239',49,-1.262105,2.657362,-0.781131,0.596518,-1.933433,-0.151791,3
799,'2023/12/21 03:10:41:273',49,-0.725678,2.31756,-1.33588,0.729583,-1.812831,-0.46267,3
800,'2023/12/21 03:10:41:305',49,-0.509305,1.862045,-1.296038,0.809449,-1.716024,-0.700137,3
