@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
1020,'2023/12/21 06:56:31:768',54,0.214272,1.565833,0.259843,-0.053623,2.86688,1.765801,?
1021,'2023/12/21 06:56:31:802',54,0.450327,1.424287,0.156724,-0.038644,2.887594,1.862164,?
1022,'2023/12/21 06:56:31:835',54,0.5873,1.271928,0.25461,-0.008574,2.904149,1.937081,?
1023,'2023/12/21 06:56:33:835',55,-1.844183,-1.557874,0.152638,0.19868,-3.09981,0.017495,?
1024,'2023/12/21 06:56:33:869',55,-2.056541,-0.997978,0.143572,0.212823,-3.128393,0.165373,?
1025,'2023/12/21 06:56:33:902',55,-1.64672,-0.033009,0.18992,0.223595,3.116436,0.341394,?
1026,'2023/12/21 06:56:33:935',55,-1.279095,0.793751,0.048994,0.231905,3.065104,0.568394,?
1027,'2023/12/21 06:56:33:969',55,-0.835375,1.217141,0.037674,0.225831,3.017524,0.800234,?
1028,'2023/12/21 06:56:34:002',55,-0.612149,1.242787,-0.064411,0.209121,2.978571,0.981649,?
1029,'2023/12/21 06:56:34:035',55,-0.371875,1.343328,0.008865,0.176426,2.93692,1.173586,?
1030,'2023/12/21 06:56:34:069',55,0.131876,1.394757,0.060099,0.149417,2.918052,1.330406,?
1031,'2023/12/21 06:56:34:102',55,0.268971,1.272951,-0.029348,0.131115,2.907367,1.430157,?
1032,'2023/12/21 06:56:35:036',56,-1.213472,0.418524,0.048889,0.193829,3.095345,0.446791,?
1033,'2023/12/21 06:56:35:069',56,-1.073237,0.724869,0.206155,0.191615,3.063288,0.615528,?
1034,'2023/12/21 06:56:35:102',56,-1.10944,0.821222,0.036027,0.187259,3.021812,0.816434,?
1035,'2023/12/21 06:56:35:136',56,-0.650636,1.286469,0.056716,0.173198,2.984946,1.017271,?
1036,'2023/12/21 06:56:35:169',56,-0.288701,1.325371,-0.097587,0.157812,2.961809,1.173905,?
1037,'2023/12/21 06:56:35:202',56,0.11724,1.322957,-0.100011,0.135705,2.94911,1.332594,?
1038,'2023/12/21 06:56:35:235',56,0.594943,1.239833,0.259425,0.122079,2.949058,1.452029,?
1039,'2023/12/21 06:56:36:235',57,-1.271203,1.179165,-0.017972,0.190089,3.024497,0.736298,?
1040,'2023/12/21 06:56:36:268',57,-0.54974,1.517631,-0.019224,0.173421,2.987376,0.960682,?
1041,'2023/12/21 06:56:36:302',57,-0.298745,1.544665,-0.120168,0.147046,2.953995,1.155605,?
1042,'2023/12/21 06:56:36:336',57,0.126677,1.565733,-0.027599,0.123942,2.936759,1.292961,?
1043,'2023/12/21 06:56:36:368',57,0.600973,1.431828,-0.030452,0.108294,2.933287,1.413372,?
1044,'2023/12/21 06:56:36:402',57,0.900857,1.389308,0.274687,0.107533,2.927735,1.481033,?
1045,'2023/12/21 06:56:37:402',58,-1.276793,1.625515,-0.001184,0.171227,3.008274,0.846331,?
1046,'2023/12/21 06:56:37:436',58,-0.680007,1.808837,0.012389,0.141785,2.971317,1.076412,?
1047,'2023/12/21 06:56:37:468',58,-0.194137,1.621317,0.027802,0.10942,2.941627,1.272356,?
1048,'2023/12/21 06:56:37:502',58,0.167342,1.541108,0.107761,0.086396,2.921867,1.411603,?
1049,'2023/12/21 06:56:37:535',58,0.53233,1.498827,0.2318,0.078543,2.91884,1.5346,?
1050,'2023/12/21 06:56:37:568',58,0.432799,1.175848,0.157812,0.098048,2.93051,1.616136,?
1051,'2023/12/21 06:56:39:236',59,-1.60751,-0.174085,-0.015021,0.174145,3.124553,0.173139,?
1052,'2023/12/21 06:56:39:269',59,-1.459875,0.357113,0.118438,0.179533,3.074605,0.374259,?
1053,'2023/12/21 06:56:39:302',59,-1.20984,0.972562,-0.182609,0.185617,3.029418,0.598986,?
1054,'2023/12/21 06:56:39:336',59,-0.753994,1.320355,-0.147124,0.177037,2.996086,0.793594,?
1055,'2023/12/21 06:56:39:368',59,-0.26397,1.428352,-0.135467,0.153842,2.964838,0.998688,?
1056,'2023/12/21 06:56:39:403',59,0.205666,1.482517,0.118059,0.132255,2.94975,1.145372,?
1057,'2023/12/21 06:56:39:436',59,0.380044,1.276437,0.219987,0.12057,2.941327,1.271772,?
1058,'2023/12/21 06:56:39:469',59,0.388513,1.155829,0.2172,0.126872,2.936033,1.362647,?
1059,'2023/12/21 06:56:40:502',60,-1.313211,0.794735,-0.121073,0.170003,3.114564,0.364023,?
1060,'2023/12/21 06:56:40:535',60,-0.538634,1.413715,-0.303357,0.161919,3.077696,0.582968,?
1061,'2023/12/21 06:56:40:568',60,0.101712,1.527021,-0.069496,0.14402,3.056795,0.747261,?
1062,'2023/12/21 06:56:40:602',60,0.219086,1.296039,0.209243,0.132547,3.038023,0.90119,?
1063,'2023/12/21 06:56:40:635',60,0.329174,1.14141,0.346168,0.142409,3.025718,1.021679,?
1064,'2023/12/21 06:56:40:668',60,0.355797,1.009142,0.286126,0.168353,3.021671,1.099748,?
1065,'2023/12/21 06:56:40:702',60,0.358,1.010625,0.119109,0.208715,3.019708,1.166064,?
1066,'2023/12/21 06:56:41:636',61,-1.507393,0.676095,-0.076155,0.164955,-3.13119,0.205754,?
1067,'2023/12/21 06:56:41:669',61,-0.549287,1.448867,-0.380534,0.177117,3.10956,0.426296,?
1068,'2023/12/21 06:56:41:702',61,-0.078352,1.393967,-0.164313,0.166354,3.076038,0.621038,?
1069,'2023/12/21 06:56:41:735',61,0.14382,1.415027,-0.005084,0.160899,3.057002,0.762074,?
1070,'2023/12/21 06:56:41:769',61,0.281861,1.285726,0.128339,0.15716,3.037385,0.893169,?
1071,'2023/12/21 06:56:41:803',61,0.428584,1.231645,0.15798,0.163835,3.018805,0.990215,?
1072,'2023/12/21 06:56:41:836',61,0.629757,1.228837,0.141904,0.18005,3.014816,1.043578,?
1073,'2023/12/21 06:56:42:702',62,-1.535744,0.306641,-0.093715,0.199845,-3.082015,-0.014273,?
1074,'2023/12/21 06:56:42:736',62,-1.103388,0.962115,-0.134898,0.212521,-3.120731,0.204903,?
1075,'2023/12/21 06:56:42:769',62,-0.520872,1.359664,0.042034,0.21169,3.127033,0.425932,?
1076,'2023/12/21 06:56:42:802',62,-0.183144,1.399122,0.150573,0.209645,3.104525,0.599706,?
1077,'2023/12/21 06:56:42:835',62,0.181916,1.505496,0.169319,0.20371,3.080587,0.771461,?
1078,'2023/12/21 06:56:42:869',62,0.353875,1.294192,0.17958,0.20505,3.063408,0.898729,?
1079,'2023/12/21 06:56:42:902',62,0.461267,1.161294,0.150854,0.210841,3.052164,0.982717,?
1080,'2023/12/21 06:56:42:935',62,0.741563,1.138405,0.155727,0.223482,3.052407,1.04416,?
1081,'2023/12/21 06:56:43:802',63,-1.519817,0.107961,-0.06878,0.149749,-3.082003,0.087436,?
1082,'2023/12/21 06:56:43:837',63,-1.25667,0.622872,-0.105293,0.163006,-3.115071,0.260503,?
1083,'2023/12/21 06:56:43:868',63,-0.77565,1.124854,-0.298136,0.170045,3.127828,0.470424,?
1084,'2023/12/21 06:56:43:902',63,-0.205737,1.273444,-0.061298,0.163886,3.096181,0.667096,?
1085,'2023/12/21 06:56:43:935',63,0.095556,1.300884,0.09945,0.160397,3.076664,0.812981,?
1086,'2023/12/21 06:56:43:969',63,0.350134,1.314254,0.240389,0.163013,3.060727,0.946632,?
1087,'2023/12/21 06:56:44:002',63,0.48302,1.271364,0.294981,0.178732,3.04757,1.039703,?
1094,'2023/12/21 06:57:24:568',65,-0.039255,-0.036468,-0.096784,0.422459,-2.618588,-0.083291,?
1095,'2023/12/21 06:57:24:601',65,-0.076386,-0.064201,-0.090073,0.430663,-2.632917,-0.096339,?
1096,'2023/12/21 06:57:24:634',65,-0.058661,-0.063677,-0.114983,0.436941,-2.65086,-0.100603,?
1097,'2023/12/21 06:57:24:668',65,-0.011347,-0.020523,-0.09403,0.435159,-2.685152,-0.099071,?
1098,'2023/12/21 06:57:24:701',65,-0.232254,0.055045,-0.077637,0.428748,-2.724736,-0.089956,?
1099,'2023/12/21 06:57:24:734',65,0.065102,-0.031502,-0.059574,0.422784,-2.752364,-0.080534,?
1100,'2023/12/21 06:57:24:769',65,-0.05222,-0.01955,-0.016556,0.417675,-2.771804,-0.077543,?
1101,'2023/12/21 06:57:24:801',65,0.010773,-0.002814,-0.043793,0.414952,-2.787134,-0.0734,?
1102,'2023/12/21 06:57:24:834',65,-0.017276,-0.003704,-0.071507,0.406591,-2.806203,-0.067763,?
1103,'2023/12/21 06:57:24:867',65,0.047612,-0.02286,-0.015305,0.390855,-2.825474,-0.061569,?
1104,'2023/12/21 06:57:24:901',65,0.017857,-0.042485,0.051131,0.377784,-2.839603,-0.060491,?
1105,'2023/12/21 06:57:24:934',65,-0.021871,-0.048132,0.032873,0.371929,-2.84732,-0.063629,?
1106,'2023/12/21 06:57:24:968',65,0.007274,-0.033696,-0.031655,0.374569,-2.843629,-0.066971,?
1107,'2023/12/21 06:57:25:001',65,-0.00382,-0.027718,-0.052179,0.374482,-2.839968,-0.069819,?
1108,'2023/12/21 06:57:25:035',65,-0.073314,-0.032122,-0.010089,0.368855,-2.844166,-0.069929,?
1109,'2023/12/21 06:57:25:068',65,-0.036064,0.004419,0.026237,0.364993,-2.850675,-0.066298,?
1110,'2023/12/21 06:57:25:101',65,-0.012727,0.008085,0.003056,0.365896,-2.852184,-0.064745,?
1111,'2023/12/21 06:57:25:134',65,-0.013095,-0.000266,-0.034765,0.367624,-2.851357,-0.064244,?
1112,'2023/12/21 06:57:25:168',65,0.002435,0.004763,-0.034339,0.365852,-2.850114,-0.062821,?
1113,'2023/12/21 06:57:25:201',65,-0.013259,-0.008864,0.001265,0.361475,-2.850282,-0.061187,?
1114,'2023/12/21 06:57:25:234',65,-0.02408,-0.019608,0.011956,0.355899,-2.852185,-0.057892,?
1115,'2023/12/21 06:57:25:268',65,-0.022112,-0.018212,0.012627,0.35072,-2.852839,-0.052699,?
1116,'2023/12/21 06:57:25:301',65,-0.009894,-0.016421,0.020414,0.345499,-2.854369,-0.046819,?
1117,'2023/12/21 06:57:25:334',65,-0.003248,-0.010472,0.011801,0.340135,-2.856326,-0.039811,?
1118,'2023/12/21 06:57:25:368',65,0.006679,-0.001227,0.007322,0.335766,-2.857557,-0.03268,?
1119,'2023/12/21 06:57:25:401',65,0.007854,0.001519,-0.016796,0.332309,-2.858613,-0.027177,?
1120,'2023/12/21 06:57:25:434',65,0.015992,0.013647,-0.040591,0.3265,-2.858279,-0.021676,?
1121,'2023/12/21 06:57:25:468',65,0.004756,0.028256,0.029992,0.317387,-2.862494,-0.016043,?
1122,'2023/12/21 06:57:25:501',65,-0.018063,0.012231,0.047848,0.3122,-2.863869,-0.013031,?
1123,'2023/12/21 06:57:25:535',65,0.006771,0.023004,0.040474,0.311911,-2.86187,-0.011016,?
1124,'2023/12/21 06:57:25:568',65,0.010739,0.015204,-0.000505,0.312582,-2.860572,-0.010808,?
1125,'2023/12/21 06:57:25:601',65,0.019166,0.004547,0.008201,0.311742,-2.860296,-0.010804,?
1126,'2023/12/21 06:57:25:634',65,0.008894,-0.010562,-0.001458,0.311225,-2.859662,-0.011727,?
1127,'2023/12/21 06:57:25:668',65,0.013416,-0.017064,-0.010633,0.310535,-2.859204,-0.012556,?
1128,'2023/12/21 06:57:25:701',65,-0.013351,-0.042187,-0.017405,0.308493,-2.859413,-0.012861,?
1129,'2023/12/21 06:57:25:734',65,-0.034598,-0.078641,-0.018851,0.306011,-2.858982,-0.010995,?
1130,'2023/12/21 06:57:25:768',65,-0.038298,-0.10449,-0.029998,0.303931,-2.858364,-0.006468,?
1131,'2023/12/21 06:57:25:801',65,-0.066004,-0.133709,-0.039308,0.299538,-2.858824,0.003028,?
1132,'2023/12/21 06:57:25:835',65,-0.108814,-0.176891,-0.027739,0.293236,-2.862212,0.018413,?
1133,'2023/12/21 06:57:25:868',65,-0.114534,-0.193845,-0.052787,0.289172,-2.866284,0.037528,?
1134,'2023/12/21 06:57:25:901',65,-0.15823,-0.207468,-0.095576,0.284371,-2.869319,0.066975,?
1135,'2023/12/21 06:57:25:935',65,-0.206196,-0.23671,-0.113455,0.27587,-2.875422,0.107296,?
1136,'2023/12/21 06:57:25:968',65,-0.238293,-0.196023,-0.091202,0.265063,-2.886031,0.153275,?
1137,'2023/12/21 06:57:26:001',65,-0.186117,-0.097171,-0.060287,0.25077,-2.901887,0.219525,?
1138,'2023/12/21 06:57:26:034',65,-0.127484,-0.051808,-0.026335,0.238173,-2.915554,0.291176,?
1139,'2023/12/21 06:57:26:068',65,-0.137765,-0.018555,-0.036923,0.231195,-2.923471,0.353233,?
1140,'2023/12/21 06:57:26:101',65,-0.121182,0.057531,-0.014377,0.223307,-2.934651,0.42886,?
1141,'2023/12/21 06:57:26:134',65,-0.056467,0.095121,-0.031386,0.217498,-2.945607,0.503653,?
1142,'2023/12/21 06:57:26:168',65,-0.076751,0.131789,-0.072542,0.214594,-2.950243,0.563479,?
1143,'2023/12/21 06:57:26:201',65,-0.079532,0.168125,-0.022822,0.208232,-2.955957,0.631014,?
1144,'2023/12/21 06:57:26:234',65,-0.045437,0.162884,-0.009133,0.201039,-2.962025,0.693334,?
1145,'2023/12/21 06:57:26:268',65,-0.07826,0.161019,-0.043885,0.1966,-2.964039,0.741466,?
1146,'2023/12/21 06:57:26:301',65,-0.047469,0.16743,-0.032879,0.189979,-2.960435,0.794996,?
1147,'2023/12/21 06:57:26:333',65,-0.008275,0.141057,0.021345,0.182473,-2.954987,0.844439,?
1148,'2023/12/21 06:57:26:368',65,-0.021104,0.144946,0.028073,0.17647,-2.951765,0.881689,?
1149,'2023/12/21 06:57:26:401',65,-0.015598,0.139659,0.043515,0.168965,-2.948991,0.922036,?
1150,'2023/12/21 06:57:26:435',65,0.049425,0.162031,0.03775,0.163615,-2.945693,0.959906,?
1151,'2023/12/21 06:57:26:468',65,0.100757,0.145106,0.05465,0.160566,-2.940509,0.986026,?
1152,'2023/12/21 06:57:26:501',65,0.065487,0.12482,0.062027,0.155491,-2.936849,1.009406,?
1153,'2023/12/21 06:57:26:534',65,0.065666,0.115933,0.086575,0.152102,-2.934124,1.028061,?
1154,'2023/12/21 06:57:26:569',65,0.086164,0.122787,0.086624,0.151951,-2.930509,1.038859,?
1155,'2023/12/21 06:57:26:601',65,0.074458,0.09166,0.049679,0.153419,-2.92653,1.044625,?
1156,'2023/12/21 06:57:26:634',65,0.048734,0.072,0.046183,0.154863,-2.92368,1.046235,?
1157,'2023/12/21 06:57:26:668',65,0.044941,0.065474,0.020014,0.156305,-2.920505,1.04534,?
1158,'2023/12/21 06:57:26:701',65,0.023108,0.038658,0.050323,0.155371,-2.920536,1.043211,?
1159,'2023/12/21 06:57:26:737',65,0.018698,0.028945,0.040683,0.15456,-2.921862,1.041534,?
1160,'2023/12/21 06:57:26:769',65,-0.012118,0.011182,0.031758,0.155562,-2.922627,1.038797,?
1161,'2023/12/21 06:57:26:801',65,0.002474,0.018299,0.005072,0.157669,-2.923118,1.037208,?
1162,'2023/12/21 06:57:26:835',65,0.015128,0.001032,0.002916,0.158479,-2.923654,1.035294,?
1163,'2023/12/21 06:57:26:868',65,-0.019603,-0.008058,0.006445,0.158499,-2.924937,1.032274,?
1164,'2023/12/21 06:57:26:947',65,-0.025942,0.003396,0.023485,0.159312,-2.928016,1.031042,?
1165,'2023/12/21 06:57:26:948',65,-0.021458,0.000436,-0.001183,0.161384,-2.929685,1.030137,?
1166,'2023/12/21 06:57:26:982',65,-0.020059,0.005992,0.000586,0.164494,-2.930007,1.029681,?
1167,'2023/12/21 06:57:27:002',65,0.007909,0.014259,-0.021498,0.167662,-2.930734,1.03061,?
1168,'2023/12/21 06:57:27:088',65,0.000125,0.00814,-0.039823,0.169395,-2.929818,1.030728,?
1169,'2023/12/21 06:57:27:088',65,-0.006148,0.007241,-0.017515,0.168545,-2.930104,1.031014,?
1170,'2023/12/21 06:57:27:101',65,-0.015705,-0.002829,0.002607,0.166689,-2.930873,1.032197,?
1171,'2023/12/21 06:57:27:135',65,-0.010972,0.005788,0.005813,0.165323,-2.93076,1.032875,?
1172,'2023/12/21 06:57:27:168',65,-0.016859,0.007486,0.00606,0.163347,-2.9301,1.033359,?
1173,'2023/12/21 06:57:27:203',65,0.003186,0.011298,0.033123,0.161242,-2.931697,1.034398,?
1174,'2023/12/21 06:57:27:234',65,0.02206,0.020602,0.030535,0.160419,-2.934776,1.034227,?
1175,'2023/12/21 06:57:27:268',65,0.011747,0.014516,0.023133,0.161519,-2.936394,1.032501,?
1176,'2023/12/21 06:57:27:301',65,0.020123,0.017121,0.004973,0.16518,-2.937329,1.028667,?
1177,'2023/12/21 06:57:27:334',65,0.02665,0.034467,0.004038,0.167389,-2.937999,1.024704,?
1178,'2023/12/21 06:57:27:368',65,0.046801,0.058394,0.032609,0.167545,-2.939942,1.018517,?
1179,'2023/12/21 06:57:27:401',65,0.031939,0.070136,0.055187,0.167011,-2.943497,1.01148,?
1180,'2023/12/21 06:57:27:434',65,0.139051,0.17188,0.128395,0.16588,-2.948525,1.001595,?
1181,'2023/12/21 06:57:27:468',65,0.172313,0.212885,0.176972,0.166101,-2.955073,0.981835,?
1182,'2023/12/21 06:57:27:501',65,0.06675,0.198899,0.135744,0.171788,-2.962264,0.954637,?
1183,'2023/12/21 06:57:27:534',65,0.035085,0.21967,0.014,0.182069,-2.967229,0.916883,?
1184,'2023/12/21 06:57:27:568',65,0.035627,0.221588,0.007585,0.189222,-2.972472,0.873664,?
1185,'2023/12/21 06:57:27:601',65,-0.000534,0.204217,-0.025979,0.194018,-2.977404,0.830341,?
1186,'2023/12/21 06:57:27:635',65,-0.030538,0.216637,-0.06007,0.198296,-2.980297,0.775268,?
1187,'2023/12/21 06:57:27:668',65,-0.059417,0.186839,-0.069509,0.200338,-2.980271,0.714779,?
1188,'2023/12/21 06:57:27:701',65,-0.067908,0.159085,-0.071011,0.200262,-2.978388,0.659036,?
1189,'2023/12/21 06:57:27:734',65,-0.121099,0.099821,-0.070326,0.197617,-2.975193,0.589814,?
1190,'2023/12/21 06:57:27:768',65,-0.134932,0.058235,-0.072999,0.1938,-2.970944,0.518924,?
1191,'2023/12/21 06:57:27:802',65,-0.132292,0.007437,-0.063257,0.191341,-2.963609,0.457307,?
1192,'2023/12/21 06:57:27:834',65,-0.072357,-0.004637,-0.063038,0.18736,-2.951995,0.384458,?
1193,'2023/12/21 06:57:27:868',65,-0.11332,-0.032218,-0.005689,0.181888,-2.94048,0.306099,?
1194,'2023/12/21 06:57:27:901',65,-0.197122,-0.091292,-0.017659,0.179491,-2.93143,0.239558,?
1195,'2023/12/21 06:57:27:935',65,-0.252141,-0.141192,-0.044255,0.181209,-2.919686,0.172887,?
1196,'2023/12/21 06:57:27:968',65,-0.178542,-0.137541,-0.068426,0.184969,-2.907251,0.119879,?
1197,'2023/12/21 06:57:28:001',65,-0.11424,-0.135408,-0.054127,0.18568,-2.897181,0.081,?
1198,'2023/12/21 06:57:28:035',65,-0.140402,-0.168081,-0.02661,0.183828,-2.889478,0.041787,?
1199,'2023/12/21 06:57:28:068',65,-0.133725,-0.18041,0.000015,0.184232,-2.880656,0.012423,?
1200,'2023/12/21 06:57:28:101',65,-0.113345,-0.189677,-0.023266,0.187115,-2.872616,-0.006089,?
1201,'2023/12/21 06:57:28:134',65,-0.104461,-0.161376,-0.036306,0.187701,-2.866116,-0.019612,?
1202,'2023/12/21 06:57:28:168',65,-0.074782,-0.136779,0.013813,0.185294,-2.863517,-0.025244,?
1203,'2023/12/21 06:57:28:201',65,-0.059381,-0.110229,0.008243,0.185138,-2.860661,-0.025596,?
1204,'2023/12/21 06:57:28:234',65,-0.032334,-0.068244,0.012848,0.184666,-2.859417,-0.021797,?
1205,'2023/12/21 06:57:28:268',65,-0.016294,-0.04958,0.016687,0.183954,-2.859485,-0.015403,?
1206,'2023/12/21 06:57:28:301',65,0.017291,-0.024083,0.029059,0.184652,-2.859108,-0.010218,?
1207,'2023/12/21 06:57:28:334',65,-0.017248,-0.024768,-0.015727,0.186687,-2.859538,-0.005583,?
1208,'2023/12/21 06:57:28:368',65,0.000023,-0.011438,-0.023178,0.188643,-2.858221,-0.000716,?
1209,'2023/12/21 06:57:28:401',65,-0.00765,-0.016927,0.005653,0.189714,-2.858675,0.004911,?
1210,'2023/12/21 06:57:28:434',65,-0.018517,-0.002154,-0.006475,0.1904,-2.859788,0.00901,?
1211,'2023/12/21 06:57:28:469',65,-0.023504,0.005065,0.0151,0.190791,-2.859829,0.01462,?
1212,'2023/12/21 06:57:28:501',65,0.000743,0.004778,0.018066,0.192239,-2.859941,0.01966,?
1213,'2023/12/21 06:57:28:534',65,0.006826,0.015693,-0.019289,0.193457,-2.859312,0.023703,?
1214,'2023/12/21 06:57:28:568',65,-0.010738,0.003772,0.022214,0.192225,-2.860499,0.026809,?
1215,'2023/12/21 06:57:28:601',65,-0.014659,-0.002295,0.035786,0.19279,-2.862149,0.029684,?
1216,'2023/12/21 06:57:28:635',65,-0.000221,-0.003687,-0.017701,0.196162,-2.861324,0.031584,?
1217,'2023/12/21 06:57:28:668',65,0.0011,-0.048124,-0.019596,0.196205,-2.861927,0.033801,?
1218,'2023/12/21 06:57:28:702',65,-0.031515,-0.100373,0.010822,0.193061,-2.865169,0.038759,?
1219,'2023/12/21 06:57:28:734',65,-0.061429,-0.143538,-0.009964,0.190637,-2.869361,0.047986,?
1220,'2023/12/21 06:57:28:789',65,-0.089234,-0.178196,-0.027158,0.187945,-2.873425,0.060142,?
1221,'2023/12/21 06:57:28:801',65,-0.137996,-0.214466,0.001549,0.183162,-2.88241,0.082797,?
1222,'2023/12/21 06:57:28:834',65,-0.178762,-0.202024,0.005739,0.180284,-2.893568,0.114506,?
1223,'2023/12/21 06:57:28:868',65,-0.165405,-0.174516,-0.019604,0.180652,-2.902448,0.148139,?
1224,'2023/12/21 06:57:28:903',65,-0.161523,-0.139961,-0.02705,0.182181,-2.914301,0.193995,?
1225,'2023/12/21 06:57:28:934',65,-0.144557,-0.080801,-0.061652,0.185008,-2.927753,0.243419,?
1226,'2023/12/21 06:57:28:968',65,-0.151668,-0.057253,-0.068448,0.187092,-2.937875,0.29044,?
1227,'2023/12/21 06:57:29:001',65,-0.131229,-0.011338,-0.058919,0.188507,-2.948714,0.34916,?
1228,'2023/12/21 06:57:29:034',65,-0.163536,0.011211,-0.031249,0.187012,-2.960468,0.409569,?
1229,'2023/12/21 06:57:29:068',65,-0.164883,0.030488,-0.021405,0.184052,-2.974317,0.463907,?
1230,'2023/12/21 06:57:29:101',65,-0.142059,0.078321,-0.048556,0.183288,-2.984738,0.529253,?
1231,'2023/12/21 06:57:29:134',65,-0.107683,0.087304,-0.043809,0.182399,-2.989933,0.585424,?
1232,'2023/12/21 06:57:29:167',65,-0.105788,0.092876,-0.054202,0.178927,-2.997693,0.649975,?
1233,'2023/12/21 06:57:29:201',65,-0.090773,0.110259,-0.032018,0.172716,-3.006455,0.714682,?
1234,'2023/12/21 06:57:29:234',65,-0.042445,0.100684,-0.039105,0.168326,-3.010192,0.767676,?
1235,'2023/12/21 06:57:29:268',65,-0.075833,0.07771,-0.06164,0.16366,-3.010641,0.826216,?
1236,'2023/12/21 06:57:29:301',65,-0.085729,0.093423,-0.004723,0.154754,-3.013765,0.884195,?
1237,'2023/12/21 06:57:29:334',65,-0.087828,0.119094,0.0025,0.149157,-3.016403,0.9336,?
1238,'2023/12/21 06:57:29:367',65,0.003,0.184734,-0.032577,0.144834,-3.01416,0.990277,?
1239,'2023/12/21 06:57:29:401',65,0.057742,0.187627,-0.00617,0.139434,-3.009356,1.041218,?
1240,'2023/12/21 06:57:29:434',65,0.08305,0.190046,0.015839,0.134559,-3.007199,1.079131,?
1241,'2023/12/21 06:57:29:477',65,0.086995,0.180619,0.035828,0.130036,-3.00171,1.114525,?
1242,'2023/12/21 06:57:29:501',65,0.08336,0.163629,0.052659,0.126521,-2.995111,1.141838,?
1243,'2023/12/21 06:57:29:534',65,0.102128,0.160566,0.072636,0.124833,-2.990244,1.159398,?
1244,'2023/12/21 06:57:29:568',65,0.070838,0.127347,0.047622,0.124157,-2.984135,1.172347,?
1245,'2023/12/21 06:57:29:601',65,0.067656,0.112164,0.064948,0.123756,-2.978388,1.180528,?
1246,'2023/12/21 06:57:29:634',65,0.058927,0.090415,0.078442,0.124489,-2.974321,1.183731,?
1247,'2023/12/21 06:57:29:668',65,0.03342,0.051518,0.031305,0.127347,-2.969978,1.183752,?
1248,'2023/12/21 06:57:29:701',65,0.017764,0.019306,0.012364,0.128992,-2.96552,1.181823,?
1249,'2023/12/21 06:57:29:734',65,0.000999,0.011979,0.033393,0.127574,-2.964657,1.180216,?
1250,'2023/12/21 06:57:29:768',65,-0.018894,0.014052,0.04412,0.126126,-2.964671,1.178303,?
1251,'2023/12/21 06:57:29:801',65,-0.000919,0.014634,0.022943,0.126682,-2.964267,1.176709,?
1252,'2023/12/21 06:57:29:834',65,0.001192,0.018033,0.005625,0.127632,-2.964067,1.175131,?
1253,'2023/12/21 06:57:29:868',65,0.014103,0.017522,0.002293,0.128455,-2.963906,1.172923,?
1254,'2023/12/21 06:57:29:901',65,0.005865,0.012864,-0.002174,0.129374,-2.963851,1.169857,?
1255,'2023/12/21 06:57:29:934',65,-0.000869,0.013148,-0.011628,0.129985,-2.963216,1.166964,?
1256,'2023/12/21 06:57:29:968',65,0.004652,0.004955,0.004593,0.1302,-2.96337,1.163708,?
1257,'2023/12/21 06:57:30:001',65,0.000205,0.007372,-0.002135,0.130669,-2.962835,1.160144,?
1258,'2023/12/21 06:57:30:035',65,-0.009718,0.005093,0.012595,0.130725,-2.962417,1.157338,?
1259,'2023/12/21 06:57:30:068',65,0.016734,0.01159,0.020621,0.131506,-2.962123,1.154208,?
1260,'2023/12/21 06:57:30:101',65,0.013678,0.009224,0.014641,0.133183,-2.961617,1.150068,?
1261,'2023/12/21 06:57:30:135',65,0.008404,0.012142,0.001179,0.134464,-2.96216,1.146202,?
1262,'2023/12/21 06:57:30:168',65,0.067137,0.068923,0.038166,0.134576,-2.962937,1.141472,?
1263,'2023/12/21 06:57:30:201',65,0.080574,0.124663,0.085921,0.133558,-2.965955,1.134825,?
1264,'2023/12/21 06:57:30:234',65,0.122359,0.187619,0.116267,0.133635,-2.969058,1.122026,?
1265,'2023/12/21 06:57:30:269',65,0.140772,0.275088,0.146653,0.135133,-2.974761,1.099234,?
1266,'2023/12/21 06:57:30:301',65,0.116068,0.321714,0.123578,0.137577,-2.982525,1.070059,?
1267,'2023/12/21 06:57:30:334',65,0.122981,0.34799,0.094381,0.144128,-2.989586,1.024711,?
1268,'2023/12/21 06:57:30:368',65,0.055254,0.323887,-0.023247,0.153407,-2.993505,0.966658,?
1269,'2023/12/21 06:57:30:401',65,-0.003289,0.293507,-0.059806,0.158813,-2.99534,0.910192,?
1270,'2023/12/21 06:57:30:434',65,-0.056823,0.251006,-0.064997,0.161033,-2.995778,0.837171,?
1271,'2023/12/21 06:57:30:468',65,-0.123253,0.198958,-0.072192,0.161683,-2.995069,0.759071,?
1272,'2023/12/21 06:57:30:501',65,-0.180425,0.154164,-0.070569,0.160931,-2.992114,0.688141,?
1273,'2023/12/21 06:57:30:534',65,-0.242319,0.106877,-0.051897,0.157994,-2.988736,0.603145,?
1274,'2023/12/21 06:57:30:568',65,-0.263632,0.060978,-0.060423,0.155414,-2.985293,0.519554,?
1275,'2023/12/21 06:57:30:601',65,-0.246003,0.010616,-0.048951,0.155653,-2.977319,0.450214,?
